IPEDS_ID,School,Longitude,Latitude,Programslist
101189, Faulkner University,-86.21641,32.384181,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Business/Commerce (General), Human Resources Management/Personnel Administration (General), Management Information Systems (General), Management Science, Computer and Information Sciences (General), Computer Science, Elementary Education and Teaching, Physical Education Teaching and Coaching, English Language and Literature (General), Clinical Pastoral Counseling/Patient Counseling, Communication Sciences and Disorders (General), Health Services/Allied Health/Health Sciences (General), Mental Health Counseling/Counselor, PreMedicine/PreMedical Studies, PrePhysical Therapy Studies, SpeechLanguage Pathology/Pathologist, History (General), Criminal Justice/Law Enforcement Administration, Criminal Justice/Safety Studies, Law, Legal Studies, Humanities/Humanistic Studies, Mathematics (General), Multi/Interdisciplinary Studies (General), Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Clinical Psychology, Counseling Psychology, Forensic Psychology, Health/Medical Psychology, Industrial and Organizational Psychology, Performance and Sport Psychology, Social Sciences (General), Bible/Biblical Studies, Divinity/Ministry, Youth Ministry, Music (General)"
101435, Huntingdon College,-86.284366,32.351034,"Biochemistry, Biology/Biological Sciences (General), Cell Biology and Anatomy, Accounting, Business Administration and Management (General), Business Administration/Management and Operations (Other), Business/Commerce (General), Communication (General), Elementary Education and Teaching, Physical Education Teaching and Coaching, English Language and Literature (General), Health and Wellness (General), History (General), Criminal Justice/Law Enforcement Administration, Mathematics (General), Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Religion/Religious Studies, Chemistry (General), Psychology (General), Political Science and Government (General), Fine Arts and Art Studies (Other), Music Performance (General)"
101480, Jacksonville State University,-85.765321,33.822938,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Finance (General), Marketing/Marketing Management (General), Communication (General), Computer and Information Sciences (General), Information Science/Studies, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Educational/Instructional Technology, Elementary Education and Teaching, Physical Education Teaching and Coaching, Reading Teacher Education, Secondary Education and Teaching, Special Education and Teaching (General), Electrical/Electronic/Communications Engineering Technology/Technician, Engineering/EngineeringRelated Technologies/Technicians (Other), Occupational Safety and Health Technology/Technician, English Language and Literature (General), Family and Consumer Sciences/Human Sciences (General), Foreign Languages and Literatures (General), Health and Wellness (General), Nursing Practice, Public Health/Community Nurse/Nursing, Registered Nursing/Registered Nurse, Respiratory Care Therapy/Therapist, History (General), Criminal Justice/Safety Studies, Criminalistics and Criminal Science, Crisis/Emergency/Disaster Management, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Parks/Recreation/Leisure Studies, Sport and Fitness Administration/Management, Chemistry (General), Applied Behavior Analysis, Psychology (General), Public Administration, Social Work, Economics (General), Geographic Information Science and Cartography, Geography, Political Science and Government (General), Sociology (General), Art/Art Studies (General), Design and Visual Communications (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
101587, University of West Alabama,-88.186329,32.588132,"Biology/Biological Sciences (General), Conservation Biology, Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Finance (General), Management Information Systems (General), Marketing/Marketing Management (General), Communication and Media Studies (Other), Adult and Continuing Education and Teaching, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Education (Other), Educational Leadership and Administration (General), Educational/Instructional Technology, Elementary Education and Teaching, Higher Education/Higher Education Administration, Physical Education Teaching and Coaching, Secondary Education and Teaching, Special Education and Teaching (General), Teacher Education/Multiple Levels, Engineering Technologies/Technicians (General), Engineering/EngineeringRelated Technologies/Technicians (Other), English Language and Literature (General), Athletic Training/Trainer, Health Services/Allied Health/Health Sciences (General), Marriage and Family Therapy/Counseling, Mental Health Counseling/Counselor, Registered Nursing/Registered Nurse, History (General), Homeland Security/Law Enforcement/Firefighting and Related Protective Services (Other), Mathematics (General), Biological and Physical Sciences, Multi/Interdisciplinary Studies (Other), Exercise Science and Kinesiology, Chemistry (General), Experimental Psychology, Psychology (General), Econometrics and Quantitative Economics, Sociology (General)"
101675, Miles College,-86.908751,33.482442,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Management Information Systems (General), Communication/Journalism/Related Programs (Other), Computer Systems Networking and Telecommunications, Early Childhood Education and Teaching, English Language and Literature (General), Child Development, History (General), Criminal Justice/Law Enforcement Administration, Mathematics (General), Environmental Science, Chemistry (General), Social Work, Political Science and Government (General), Music (General), Visual and Performing Arts (General)"
101693, University of Mobile,-88.128934,30.793247,"Biology/Biological Sciences (General), Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Organizational Behavior Studies, Speech Communication and Rhetoric, Computer and Information Sciences (General), Early Childhood Education and Teaching, Elementary Education and Teaching, Higher Education/Higher Education Administration, Mathematics Teacher Education, Music Teacher Education, Physical Education Teaching and Coaching, English Language and Literature (General), Child Development, Family Practice Nurse/Nursing, Marriage and Family Therapy/Counseling, Registered Nursing/Registered Nurse, History (General), General Studies, Mathematics (General), Intercultural/Multicultural and Diversity Studies, Exercise Science and Kinesiology, Philosophy, Religion/Religious Studies, Psychology (General), Criminology, Political Science and Government (General), Sociology (General), Religious/Sacred Music, Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music Performance (General), Music Technology, Music (General), Musical Theatre, Voice and Opera"
101709, University of Montevallo,-86.865099,33.10625,"Biology/Biological Sciences (General), Accounting, Business Administration and Management (General), Finance (General), Marketing/Marketing Management (General), Radio and Television, Informatics, Counselor Education/School Counseling and Guidance Services, Educational Leadership and Administration (General), Elementary Education and Teaching, Secondary Education and Teaching, English Language and Literature (General), Rhetoric and Composition, Family and Consumer Sciences/Human Sciences (General), Foreign Languages and Literatures (General), Audiology/Audiologist, SpeechLanguage Pathology/Pathologist, History (General), Mathematics (General), Multi/Interdisciplinary Studies (Other), Environmental Studies, Exercise Science and Kinesiology, Sports/Kinesiology/Physical Education/Fitness (General), Chemistry (General), Psychology (General), Social Work, Political Science and Government (General), Sociology (General), Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
101879, University of North Alabama,-87.680407,34.80731,"Interior Architecture, Biology/Biological Sciences (General), Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Business/Managerial Economics, Finance (General), Hospitality Administration/Management (General), Management Information Systems (General), Marketing/Marketing Management (General), Restaurant/Food Services Management, Mass Communication/Media Studies, Speech Communication and Rhetoric, Computer and Information Sciences (General), Information Technology, Culinary Arts and Related Services (Other), Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, Secondary Education and Teaching, Special Education and Teaching (General), Teacher Education/Multiple Levels, Manufacturing Engineering, Engineering Technologies/Technicians (General), English Language and Literature (General), Writing (General), Apparel and Textiles (General), Family and Community Services, Family and Consumer Sciences/Human Sciences (General), French Language and Literature, German Language and Literature, Spanish Language and Literature, Health and Medical Administrative Services (Other), Registered Nursing/Registered Nurse, History (General), Public/Applied History, Criminal Justice/Law Enforcement Administration, Mathematics (General), Multi/Interdisciplinary Studies (General), Multi/Interdisciplinary Studies (Other), Sustainability Studies, Exercise Science and Kinesiology, Parks/Recreation/Leisure/Fitness/Kinesiology (Other), Sport and Fitness Administration/Management, Chemistry (General), Physical Sciences (Other), Physics (General), Counseling Psychology, Research and Experimental Psychology (Other), Social Work, Geographic Information Science and Cartography, Geography, Political Science and Government (General), Social Sciences (General), Sociology (General), Art/Art Studies (General), Arts/Entertainment/Media Management (General), Drama and Dramatics/Theatre Arts (General), Music (General)"
101912, Oakwood University,-86.652705,34.756344,"Biochemistry, Biology/Biological Sciences (General), Biomedical Sciences (General), Accounting, Business Administration and Management (General), Finance (General), Management Information Systems (General), Marketing/Marketing Management (General), Organizational Behavior Studies, Organizational Leadership, Broadcast Journalism, Public Relations/Advertising/Applied Communication, Speech Communication and Rhetoric, Information Technology, Elementary Education and Teaching, Social Science Teacher Education, English Language and Literature (General), Professional/Technical/Business/Scientific Writing, Human Development and Family Studies (General), Spanish Language and Literature, Health and Wellness (General), Health Services/Allied Health/Health Sciences (General), Licensed Practical/Vocational Nurse Training, Physician Assistant, PreOccupational Therapy Studies, PrePhysical Therapy Studies, General Studies, Applied Mathematics (General), Mathematics (General), Chemistry (General), Psychology (General), Public Policy Analysis (General), Social Work, Political Science and Government (General), Lay Ministry, Pastoral Studies/Counseling, Theology/Theological Studies, Urban Ministry, Digital Arts, Voice and Opera"
102049, Samford University,-86.791799,33.464128,"PreArchitecture Studies, Biochemistry, Biology/Biological Sciences (General), Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Business/Commerce (General), Business/Managerial Economics, Entrepreneurship/Entrepreneurial Studies, Finance (General), Marketing/Marketing Management (General), Organizational Leadership, Journalism, Speech Communication and Rhetoric, Computer and Information Sciences (General), Education/Teaching of the Gifted and Talented, Educational Leadership and Administration (General), Educational/Instructional/Curriculum Supervision, Elementary Education and Teaching, Music Teacher Education, Secondary Education and Teaching, Special Education and Teaching (General), Teacher Education/Multiple Levels, English Language and Literature (General), Foods/Nutrition/Wellness Studies (General), Human Development and Family Studies (General), Classics and Classical Languages/Literatures/Linguistics (General), Spanish Language and Literature, Audiology/Audiologist, Communication Sciences and Disorders (General), Emergency Room/Trauma Nursing, Family Practice Nurse/Nursing, Health Services/Allied Health/Health Sciences (General), Health/Health Care Administration/Management, Medical Informatics, Nurse Anesthetist, Nursing Administration, Nursing Practice, Pharmaceutical Sciences, Pharmacy, Physical Therapy/Therapist, Physician Assistant, PreMedicine/PreMedical Studies, PrePhysical Therapy Studies, Psychiatric/Mental Health Nurse/Nursing, Public Health (General), Registered Nursing/Registered Nurse, SpeechLanguage Pathology/Pathologist, History (General), Advanced Legal Research/Studies (General), Banking/Corporate/Finance/Securities Law, Health Law, Law, Legal Research and Advanced Professional Studies (Other), Legal Studies, Programs for Foreign Lawyers, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Cultural Studies/Critical Theory and Analysis, Multi/Interdisciplinary Studies (General), Environmental Science, Environmental Studies, Sport and Fitness Administration/Management, Philosophy, Religion/Religious Studies, Chemistry (General), Physics (General), Psychology (General), Public Administration, Social Work, Economics (General), Geography, International Relations and Affairs, Political Science and Government (General), Sociology (General), Bible/Biblical Studies, Divinity/Ministry, Lay Ministry, Missions/Missionary Studies, Religious/Sacred Music, Theology/Theological Studies, Drama and Dramatics/Theatre Arts (General), Fine/Studio Arts (General), Graphic Design, Interior Design, Music Performance (General), Music Theory and Composition, Music (General), Musical Theatre, Voice and Opera"
102094, University of South Alabama,-88.178711,30.696033,"Biological and Biomedical Sciences (Other), Biology/Biological Sciences (General), Biomedical Sciences (General), Environmental Toxicology, Accounting, Business Administration and Management (General), Business/Commerce (General), Finance (General), Hospitality Administration/Management (General), International Business/Trade/Commerce, Marketing/Marketing Management (General), Speech Communication and Rhetoric, Computer and Information Sciences (General), Computer Science, Information Science/Studies, Information Technology, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Education (Other), Educational Leadership and Administration (General), Elementary Education and Teaching, Physical Education Teaching and Coaching, School Librarian/School Library Media Specialist, Secondary Education and Teaching, Special Education and Teaching (General), Chemical Engineering, Civil Engineering (General), Computer Engineering (General), Electrical and Electronics Engineering, Mechanical Engineering, Systems Engineering, English Language and Literature (General), Foreign Languages and Literatures (General), Audiology/Audiologist, Communication Sciences and Disorders (General), Emergency Medical Technology/Technician (EMT Paramedic), Health/Medical Preparatory Programs (Other), Medical Informatics, Medicine, Occupational Therapy/Therapist, Physical Therapy/Therapist, Physician Assistant, Radiologic Technology/Science Radiographer, Registered Nursing/Registered Nurse, SpeechLanguage Pathology/Pathologist, History (General), Criminal Justice/Law Enforcement Administration, Mathematics and Statistics, Mathematics (General), Biological and Physical Sciences, International/Globalization Studies, Multi/Interdisciplinary Studies (General), Water/Wetlands/Marine Resources Management, Parks/Recreation/Leisure Studies, Sport and Fitness Administration/Management, Philosophy, Chemistry (General), Geology/Earth Science (General), Meteorology, Physics (General), Health/Medical Psychology, Psychology (General), Public Administration, Social Work, Anthropology (General), Geography, Political Science and Government (General), Sociology (General), Art/Art Studies (General), Drama and Dramatics/Theatre Arts (General), Intermedia/Multimedia, Music (General)"
102234, Spring Hill College,-88.138199,30.694751,"Biochemistry, Biology/Biological Sciences (General), Business Administration and Management (General), Logistics/Materials/Supply Chain Management, Organizational Leadership, Project Management, Communication (General), Elementary Education and Teaching, English/Language Arts Teacher Education, History Teacher Education, English Language and Literature (General), Writing (General), Clinical Nurse Leader, Health Services/Allied Health/Health Sciences (General), Registered Nursing/Registered Nurse, History (General), General Studies, Liberal Arts and Sciences/Liberal Studies, Mathematics (General), Philosophy, Religion/Religious Studies, Religion/Religious Studies (Other), Chemistry (General), Psychology (General), International Relations and Affairs, Political Science and Government (General), Sociology (General), Fine/Studio Arts (General), Graphic Design"
102270, Stillman College,-87.585278,33.200006,"Biology/Biological Sciences (General), Business/Commerce (General), Journalism, Elementary Education and Teaching, Physical Education Teaching and Coaching, Special Education and Teaching (General), English Language and Literature (General), History (General), Corrections and Criminal Justice (Other), General Studies, Mathematics (General), Psychology (General), Fine/Studio Arts (General)"
102298, Talladega College,-86.112704,33.433472,"Biology/Biological Sciences (General), Business Administration and Management (General), Business Administration/Management and Operations (Other), Mass Communication/Media Studies, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, History Teacher Education, English Language and Literature (General), Criminal Justice/Law Enforcement Administration, Mathematics (General), Chemistry (General), Psychology (General), Social Work, Sociology (General), Fine Arts and Art Studies (Other), Music (General), Biology/Biological Sciences (General), Business Administration and Management (General), Business Administration/Management and Operations (Other), Mass Communication/Media Studies, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Computer Science, History Teacher Education, English Language and Literature (General), Criminal Justice/Law Enforcement Administration, Mathematics (General), Chemistry (General), Psychology (General), Social Work, Sociology (General), Fine Arts and Art Studies (Other), Music (General)"
102368, Troy University,-85.95802,31.799583,"Biology/Biological Sciences (General), Biomedical Sciences (General), Environmental Biology, Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Business/Managerial Economics, Hospitality Administration/Management (General), Human Resources Management/Personnel Administration (General), International Business/Trade/Commerce, Management Science, Science/Technology Management, Communication Management and Strategic Communications, Journalism, Radio and Television, Speech Communication and Rhetoric, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Adult and Continuing Education and Teaching, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, Secondary Education and Teaching, Teacher Education/Multiple Levels, Teaching English as a Second or Foreign Language/ESL Language Instructor, Technical Teacher Education, Electrical/Electronic Engineering Technologies/Technicians (Other), Surveying Technology/Surveying, English Language and Literature (General), Sign Language Interpretation and Translation, Health and Wellness (General), Health Services/Allied Health/Health Sciences (General), Nursing Practice, Registered Nursing/Registered Nurse, Rehabilitation and Therapeutic Professions (General), History (General), Criminal Justice/Law Enforcement Administration, Criminal Justice/Safety Studies, Mathematics (General), Multi/Interdisciplinary Studies (Other), Environmental Science, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Chemistry (General), Physics (General), Counseling Psychology, Psychology (General), Human Services (General), Public Administration, Social Work, Anthropology (General), Geographic Information Science and Cartography, International Relations and Affairs, Political Science and Government (General), Social Sciences (General), Sociology (General), Art/Art Studies (General), Dance (General), Music (General), Biology/Biological Sciences (General), Biomedical Sciences (General), Environmental Biology, Marine Biology and Biological Oceanography, Accounting, Business Administration and Management (General), Business/Managerial Economics, Hospitality Administration/Management (General), Human Resources Management/Personnel Administration (General), International Business/Trade/Commerce, Management Science, Science/Technology Management, Communication Management and Strategic Communications, Journalism, Radio and Television, Speech Communication and Rhetoric, Computer and Information Sciences (General), Computer and Information Systems Security/Auditing/Information Assurance, Adult and Continuing Education and Teaching, Counselor Education/School Counseling and Guidance Services, Early Childhood Education and Teaching, Educational Leadership and Administration (General), Elementary Education and Teaching, Secondary Education and Teaching, Teacher Education/Multiple Levels, Teaching English as a Second or Foreign Language/ESL Language Instructor, Technical Teacher Education, Electrical/Electronic Engineering Technologies/Technicians (Other), Surveying Technology/Surveying, English Language and Literature (General), Sign Language Interpretation and Translation, Health and Wellness (General), Health Services/Allied Health/Health Sciences (General), Nursing Practice, Registered Nursing/Registered Nurse, Rehabilitation and Therapeutic Professions (General), History (General), Criminal Justice/Law Enforcement Administration, Criminal Justice/Safety Studies, Mathematics (General), Multi/Interdisciplinary Studies (Other), Environmental Science, Exercise Science and Kinesiology, Sport and Fitness Administration/Management, Chemistry (General), Physics (General), Counseling Psychology, Psychology (General), Human Services (General), Public Administration, Social Work, Anthropology (General), Geographic Information Science and Cartography, International Relations and Affairs, Political Science and Government (General), Social Sciences (General), Sociology (General), Art/Art Studies (General), Dance (General), Music (General)"
